"destinacio","iata_code_origen","companyia","estat_vol","hora_sortida","hora_original","hora_estimada","minuts_retard","y_retard","lat_origen","lon_origen","lat_desti","lon_desti","distancia_vol_km","companyia_reduida"
"AEP","ARI","Aerolineas ArgentinasGolDelta Air Lines","en rutaretardat","16:1516:18",16:15:00,16:18:00,3,TRUE,-18.348499,-70.338699,-34.5592,-58.4156,2156.62074349738,"Altres"
"AEP","FLN","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-27.670279,-48.552502,-34.5592,-58.4156,1211.96993979639,"Altres"
"AEP","XAP","LATAM AirlinesQatar Airways","previstretardat","18:2518:47",18:25:00,18:47:00,22,TRUE,-27.134199,-52.656601,-34.5592,-58.4156,992.560876206123,"Altres"
"AEP","PNZ","GolAerolineas Argentinas","aterrat","12:20",12:20:00,12:20:00,0,FALSE,-9.362422,-40.569098,-34.5592,-58.4156,3343.08461098767,"Altres"
"AEP","GIG","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-22.809999,-43.250557,-34.5592,-58.4156,1971.38490639931,"Altres"
"AEP","UDI","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-18.883579,-48.225936,-34.5592,-58.4156,2014.86408854977,"Altres"
"AEP","BBA","Aerolineas ArgentinasGolDelta Air Lines","en rutaretardat","16:1516:18",16:15:00,16:18:00,3,TRUE,-45.915968,-71.689499,-34.5592,-58.4156,1689.7088917756,"Altres"
"AEP","SSA","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-12.908611,-38.322498,-34.5592,-58.4156,3148.77777326486,"Altres"
"AEP","CPV","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-7.269662,-35.896057,-34.5592,-58.4156,3814.73010158934,"Altres"
"AEP","PUQ","LATAM Airlines","previstretardat","16:3616:50",16:36:00,16:50:00,14,TRUE,-53.002602,-70.854599,-34.5592,-58.4156,2276.01490244789,"LATAM Airlines"
"AEP","MGF","LATAM AirlinesQatar Airways","previstretardat","18:2518:47",18:25:00,18:47:00,22,TRUE,-23.47606,-52.016187,-34.5592,-58.4156,1381.2432565623,"Altres"
"AEP","THE","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-5.06025,-42.823712,-34.5592,-58.4156,3655.86321018856,"Altres"
"AEP","CCP","Sky Airline","previst","17:35",17:35:00,17:35:00,0,FALSE,-36.772701,-73.063103,-34.5592,-58.4156,1346.01486603215,"Altres"
"AEP","EQS","Aerolineas ArgentinasGolLATAM Airlines","aterrat","13:55",13:55:00,13:55:00,0,FALSE,-42.908001,-71.139503,-34.5592,-58.4156,1440.91766286234,"Altres"
"AEP","BBA","Sky Airline","previst","17:35",17:35:00,17:35:00,0,FALSE,-45.915968,-71.689499,-34.5592,-58.4156,1689.7088917756,"Altres"
"AEP","PMC","Sky Airline","previst","17:35",17:35:00,17:35:00,0,FALSE,-41.4388999938965,-73.0940017700195,-34.5592,-58.4156,1495.12179047153,"Altres"
"AEP","PSS","Flybondi","desconegut","16:15",16:15:00,16:15:00,0,FALSE,-27.3858,-55.9707,-34.5592,-58.4156,831.847728458786,"Altres"
"AEP","RBR","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-9.869031,-67.893984,-34.5592,-58.4156,2913.0332523051,"Altres"
"AEP","POA","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-29.994712,-51.166592,-34.5592,-58.4156,850.262279447396,"Altres"
"AEP","PUQ","Aerolineas ArgentinasGolDelta Air Lines","en rutaretardat","16:1516:18",16:15:00,16:18:00,3,TRUE,-53.002602,-70.854599,-34.5592,-58.4156,2276.01490244789,"Altres"
"AEP","SDU","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-22.9105,-43.163101,-34.5592,-58.4156,1969.88601587809,"Altres"
"AEP","BPS","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-16.438426,-39.080584,-34.5592,-58.4156,2789.84365442057,"Altres"
"AEP","ZOS","LATAM Airlines","previstretardat","16:3616:50",16:36:00,16:50:00,14,TRUE,-40.611198,-73.060997,-34.5592,-58.4156,1454.40160802126,"LATAM Airlines"
"AEP","PSS","Flybondi","aterrat","16:40",16:40:00,16:40:00,0,FALSE,-27.3858,-55.9707,-34.5592,-58.4156,831.847728458786,"Altres"
"AEP","ZAL","Sky Airline","previst","17:35",17:35:00,17:35:00,0,FALSE,-39.6500015259,-73.0860977173,-34.5592,-58.4156,1418.15065668929,"Altres"
"AEP","ARI","Sky Airline","previst","17:35",17:35:00,17:35:00,0,FALSE,-18.348499,-70.338699,-34.5592,-58.4156,2156.62074349738,"Altres"
"AEP","XAP","Gol","previst","23:20",23:20:00,23:20:00,0,FALSE,-27.134199,-52.656601,-34.5592,-58.4156,992.560876206123,"Altres"
"AEP","CCP","LATAM Airlines","previstretardat","16:3616:50",16:36:00,16:50:00,14,TRUE,-36.772701,-73.063103,-34.5592,-58.4156,1346.01486603215,"LATAM Airlines"
"AEP","ZAL","Aerolineas ArgentinasGolDelta Air Lines","en rutaretardat","16:1516:18",16:15:00,16:18:00,3,TRUE,-39.6500015259,-73.0860977173,-34.5592,-58.4156,1418.15065668929,"Altres"
"AEP","MAO","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-3.03861,-60.049702,-34.5592,-58.4156,3512.93410539445,"Altres"
"AEP","TYL","JetSMART","previst","22:25",22:25:00,22:25:00,0,FALSE,-4.57664,-81.254097,-34.5592,-58.4156,4084.95234131636,"Altres"
"AEP","IPN","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-19.470699,-42.487598,-34.5592,-58.4156,2299.4169839668,"Altres"
"AEP","ARI","LATAM Airlines","previstretardat","16:3616:50",16:36:00,16:50:00,14,TRUE,-18.348499,-70.338699,-34.5592,-58.4156,2156.62074349738,"LATAM Airlines"
"AEP","PSS","Flybondi","aterrat","12:55",12:55:00,12:55:00,0,FALSE,-27.3858,-55.9707,-34.5592,-58.4156,831.847728458786,"Altres"
"AEP","CGH","Gol","aterrat","12:10",12:10:00,12:10:00,0,FALSE,-23.627657,-46.654601,-34.5592,-58.4156,1667.60065912942,"Altres"
"AEP","IGU","Gol","previst","23:20",23:20:00,23:20:00,0,FALSE,-25.594167,-54.489444,-34.5592,-58.4156,1066.96417998619,"Altres"
"AER","NCU","Uzbekistan AirwaysS7 Airlines","previst","07:05",07:05:00,07:05:00,0,FALSE,42.4884,59.623299,43.449902,39.9566,1601.78480440157,"Altres"
"AER","BAX","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,53.3638000488281,83.5384979248047,43.449902,39.9566,3344.12056946879,"Pobeda"
"AER","HTA","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,52.026299,113.306,43.449902,39.9566,5334.85578753921,"Altres"
"AER","UFA","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,54.557498931885,55.874401092529,43.449902,39.9566,1689.41429363897,"Altres"
"AER","NMA","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,40.9846,71.556702,43.449902,39.9566,2603.89024428739,"Ural Airlines"
"AER","EVN","Rossiya Airlines","aterrat","21:40",21:40:00,21:40:00,0,FALSE,40.1473007202,44.3959007263,43.449902,39.9566,520.31578318154,"Altres"
"AER","OVB","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,55.019756,82.618675,43.449902,39.9566,3294.47813144201,"Altres"
"AER","FRU","Rossiya Airlines","aterrat","21:40",21:40:00,21:40:00,0,FALSE,43.0612983704,74.4776000977,43.449902,39.9566,2778.86544723512,"Altres"
"AER","KUF","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,53.504902,50.164299,43.449902,39.9566,1346.26220089079,"Aeroflot"
"AER","MRV","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,44.2251014709473,43.081901550293,43.449902,39.9566,265.349694482788,"Aeroflot"
"AER","OVB","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,55.019756,82.618675,43.449902,39.9566,3294.47813144201,"Aeroflot"
"AER","CEE","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,59.273601532,38.0158004761,43.449902,39.9566,1766.45647513582,"Altres"
"AER","KSQ","Ural Airlines","aterrat","17:55",17:55:00,17:55:00,0,FALSE,38.802246,65.773068,43.449902,39.9566,2216.06395127026,"Ural Airlines"
"AER","SGC","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,61.3437004089355,73.4018020629883,43.449902,39.9566,2963.58652320444,"Altres"
"AER","HTA","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,52.026299,113.306,43.449902,39.9566,5334.85578753921,"Pobeda"
"AER","TOF","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,56.380298614502,85.208297729492,43.449902,39.9566,3469.514719285,"Aeroflot"
"AER","BAX","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,53.3638000488281,83.5384979248047,43.449902,39.9566,3344.12056946879,"Altres"
"AER","NMA","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,40.9846,71.556702,43.449902,39.9566,2603.89024428739,"Aeroflot"
"AER","CEE","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,59.273601532,38.0158004761,43.449902,39.9566,1766.45647513582,"Pobeda"
"AER","MRV","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,44.2251014709473,43.081901550293,43.449902,39.9566,265.349694482788,"Pobeda"
"AER","NMA","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,40.9846,71.556702,43.449902,39.9566,2603.89024428739,"Altres"
"AER","KUF","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,53.504902,50.164299,43.449902,39.9566,1346.26220089079,"Ural Airlines"
"AER","ZIA","Red Wings","aterrat","20:55",20:55:00,20:55:00,0,FALSE,55.553299,38.150002,43.449902,39.9566,1353.53890585688,"Altres"
"AER","NMA","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,40.9846,71.556702,43.449902,39.9566,2603.89024428739,"Altres"
"AER","SGC","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,61.3437004089355,73.4018020629883,43.449902,39.9566,2963.58652320444,"Aeroflot"
"AER","TOF","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,56.380298614502,85.208297729492,43.449902,39.9566,3469.514719285,"Altres"
"AER","MRV","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,44.2251014709473,43.081901550293,43.449902,39.9566,265.349694482788,"Ural Airlines"
"AER","TOF","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,56.380298614502,85.208297729492,43.449902,39.9566,3469.514719285,"Altres"
"AER","TOF","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,56.380298614502,85.208297729492,43.449902,39.9566,3469.514719285,"Ural Airlines"
"AER","MSQ","BelaviaUTair Aviation","previst","02:10",02:10:00,02:10:00,0,FALSE,53.888071,28.039964,43.449902,39.9566,1451.11602660577,"Altres"
"AER","NSK","Rossiya Airlines","aterrat","21:40",21:40:00,21:40:00,0,FALSE,69.3110961914062,87.3321990966797,43.449902,39.9566,3919.40669585182,"Altres"
"AER","MDL","Pegas FlyNordwind Airlines","previst","08:25",08:25:00,08:25:00,0,FALSE,21.7021999359131,95.977897644043,43.449902,39.9566,5661.15883158439,"Altres"
"AER","URJ","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,60.103298,64.826698,43.449902,39.9566,2494.34543286111,"Ural Airlines"
"AER","BUS","BelaviaUTair Aviation","previst","02:10",02:10:00,02:10:00,0,FALSE,41.610298,41.599701,43.449902,39.9566,245.150218643596,"Altres"
"AER","BHK","Uzbekistan AirwaysS7 Airlines","previst","07:05",07:05:00,07:05:00,0,FALSE,39.775002,64.483299,43.449902,39.9566,2073.94584749344,"Altres"
"AER","OVB","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,55.019756,82.618675,43.449902,39.9566,3294.47813144201,"Ural Airlines"
"AER","SGC","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,61.3437004089355,73.4018020629883,43.449902,39.9566,2963.58652320444,"Ural Airlines"
"AER","UFA","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,54.557498931885,55.874401092529,43.449902,39.9566,1689.41429363897,"Aeroflot"
"AER","KUF","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,53.504902,50.164299,43.449902,39.9566,1346.26220089079,"Altres"
"AER","MDL","S7 Airlines","en rutaretardat","23:3523:50",23:35:00,23:50:00,15,TRUE,21.7021999359131,95.977897644043,43.449902,39.9566,5661.15883158439,"Altres"
"AER","BAX","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,53.3638000488281,83.5384979248047,43.449902,39.9566,3344.12056946879,"Altres"
"AER","MRV","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,44.2251014709473,43.081901550293,43.449902,39.9566,265.349694482788,"Altres"
"AER","SVX","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,56.743099212646,60.802700042725,43.449902,39.9566,2082.97163601097,"Altres"
"AER","DME","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,55.408798,37.9063,43.449902,39.9566,1339.35572181276,"Pobeda"
"AER","DME","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,55.408798,37.9063,43.449902,39.9566,1339.35572181276,"Altres"
"AER","UFA","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,54.557498931885,55.874401092529,43.449902,39.9566,1689.41429363897,"Altres"
"AER","DME","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,55.408798,37.9063,43.449902,39.9566,1339.35572181276,"Aeroflot"
"AER","NMA","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,40.9846,71.556702,43.449902,39.9566,2603.89024428739,"Pobeda"
"AER","CEE","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,59.273601532,38.0158004761,43.449902,39.9566,1766.45647513582,"Aeroflot"
"AER","UBN","Rossiya Airlines","aterrat","21:40",21:40:00,21:40:00,0,FALSE,47.646916,106.819833,43.449902,39.9566,5069.53384416611,"Altres"
"AER","KJA","Rossiya Airlines","aterrat","21:40",21:40:00,21:40:00,0,FALSE,56.173077,92.492437,43.449902,39.9566,3918.61616241829,"Altres"
"AER","MDL","Pobeda","previst","09:55",09:55:00,09:55:00,0,FALSE,21.7021999359131,95.977897644043,43.449902,39.9566,5661.15883158439,"Pobeda"
"AER","BAX","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,53.3638000488281,83.5384979248047,43.449902,39.9566,3344.12056946879,"Aeroflot"
"AER","UFA","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,54.557498931885,55.874401092529,43.449902,39.9566,1689.41429363897,"Ural Airlines"
"AER","HMA","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,61.0285,69.086098,43.449902,39.9566,2744.70285331771,"Altres"
"AER","GYD","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,40.4674987792969,50.0466995239258,43.449902,39.9566,898.073889425806,"Aeroflot"
"AER","KUF","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,53.504902,50.164299,43.449902,39.9566,1346.26220089079,"Pobeda"
"AER","URJ","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,60.103298,64.826698,43.449902,39.9566,2494.34543286111,"Pobeda"
"AER","KSQ","Ural Airlines","previst","06:00",06:00:00,06:00:00,0,FALSE,38.802246,65.773068,43.449902,39.9566,2216.06395127026,"Ural Airlines"
"AER","SGC","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,61.3437004089355,73.4018020629883,43.449902,39.9566,2963.58652320444,"Pobeda"
"AER","UGC","Uzbekistan AirwaysS7 Airlines","previst","07:05",07:05:00,07:05:00,0,FALSE,41.584300994873,60.6417007446289,43.449902,39.9566,1705.42196036642,"Altres"
"AER","DME","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,55.408798,37.9063,43.449902,39.9566,1339.35572181276,"Ural Airlines"
"AER","TOF","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,56.380298614502,85.208297729492,43.449902,39.9566,3469.514719285,"Pobeda"
"AER","MRV","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,44.2251014709473,43.081901550293,43.449902,39.9566,265.349694482788,"Altres"
"AER","HTA","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,52.026299,113.306,43.449902,39.9566,5334.85578753921,"Ural Airlines"
"AER","UFA","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,54.557498931885,55.874401092529,43.449902,39.9566,1689.41429363897,"Pobeda"
"AER","SVX","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,56.743099212646,60.802700042725,43.449902,39.9566,2082.97163601097,"Pobeda"
"AER","URJ","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,60.103298,64.826698,43.449902,39.9566,2494.34543286111,"Altres"
"AER","BAX","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,53.3638000488281,83.5384979248047,43.449902,39.9566,3344.12056946879,"Ural Airlines"
"AER","HMA","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,61.0285,69.086098,43.449902,39.9566,2744.70285331771,"Pobeda"
"AER","DME","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,55.408798,37.9063,43.449902,39.9566,1339.35572181276,"Altres"
"AER","GYD","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,40.4674987792969,50.0466995239258,43.449902,39.9566,898.073889425806,"Pobeda"
"AER","OVB","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,55.019756,82.618675,43.449902,39.9566,3294.47813144201,"Altres"
"AER","GOJ","BelaviaUTair Aviation","previst","02:10",02:10:00,02:10:00,0,FALSE,56.228254,43.785197,43.449902,39.9566,1448.22221850154,"Altres"
"AER","HMA","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,61.0285,69.086098,43.449902,39.9566,2744.70285331771,"Altres"
"AER","URJ","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,60.103298,64.826698,43.449902,39.9566,2494.34543286111,"Aeroflot"
"AER","URJ","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,60.103298,64.826698,43.449902,39.9566,2494.34543286111,"Altres"
"AER","SVX","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,56.743099212646,60.802700042725,43.449902,39.9566,2082.97163601097,"Altres"
"AER","OVB","Pobeda","previst","06:55",06:55:00,06:55:00,0,FALSE,55.019756,82.618675,43.449902,39.9566,3294.47813144201,"Pobeda"
"AER","KUF","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,53.504902,50.164299,43.449902,39.9566,1346.26220089079,"Altres"
"AER","GYD","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,40.4674987792969,50.0466995239258,43.449902,39.9566,898.073889425806,"Altres"
"AER","CEE","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,59.273601532,38.0158004761,43.449902,39.9566,1766.45647513582,"Altres"
"AER","GYD","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,40.4674987792969,50.0466995239258,43.449902,39.9566,898.073889425806,"Altres"
"AER","GYD","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,40.4674987792969,50.0466995239258,43.449902,39.9566,898.073889425806,"Ural Airlines"
"AER","HTA","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,52.026299,113.306,43.449902,39.9566,5334.85578753921,"Aeroflot"
"AER","HMA","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,61.0285,69.086098,43.449902,39.9566,2744.70285331771,"Ural Airlines"
"AER","SVX","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,56.743099212646,60.802700042725,43.449902,39.9566,2082.97163601097,"Aeroflot"
"AER","NUX","Yamal Airlines","aterrat","16:30",16:30:00,16:30:00,0,FALSE,66.0693969726562,76.5203018188477,43.449902,39.9566,3351.05562855144,"Altres"
"AER","SGC","Nordwind Airlines","previst","07:10",07:10:00,07:10:00,0,FALSE,61.3437004089355,73.4018020629883,43.449902,39.9566,2963.58652320444,"Altres"
"AER","HMA","Aeroflot","previst","05:05",05:05:00,05:05:00,0,FALSE,61.0285,69.086098,43.449902,39.9566,2744.70285331771,"Aeroflot"
"AER","SVX","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,56.743099212646,60.802700042725,43.449902,39.9566,2082.97163601097,"Ural Airlines"
"AER","HTA","Smartavia","previst","04:30",04:30:00,04:30:00,0,FALSE,52.026299,113.306,43.449902,39.9566,5334.85578753921,"Altres"
"AER","NJC","Rossiya Airlines","aterrat","21:40",21:40:00,21:40:00,0,FALSE,60.949299,76.483597,43.449902,39.9566,3096.10981477709,"Altres"
"AER","CEE","Ural Airlines","previst","04:55",04:55:00,04:55:00,0,FALSE,59.273601532,38.0158004761,43.449902,39.9566,1766.45647513582,"Ural Airlines"
"AGA","EUN","Royal Air MarocEtihad AirwaysQatar AirwaysAmerican AirlinesGol","aterrat","17:00",17:00:00,17:00:00,0,FALSE,27.142467,-13.224947,30.322478,-9.412003,513.578182940611,"Altres"
"AGA","BDS","easyJet","aterrat","15:15",15:15:00,15:15:00,0,FALSE,40.6576,17.947001,30.322478,-9.412003,2718.59495614429,"easyJet"
"AGA","CUF","Royal Air MarocEtihad AirwaysQatar AirwaysAlitaliaIberiaBritish Airways","previst","23:15",23:15:00,23:15:00,0,FALSE,44.547001,7.62322,30.322478,-9.412003,2176.30870611941,"Altres"
"AGA","RAK","Transavia","en rutaretardat","19:5020:10",19:50:00,20:10:00,20,TRUE,31.606899,-8.0363,30.322478,-9.412003,194.129144718482,"Altres"
"AGA","RBA","easyJet","previst","06:05",06:05:00,06:05:00,0,FALSE,34.051498,-6.75152,30.322478,-9.412003,484.861709583079,"easyJet"
"AGA","CUF","Royal Air MarocEtihad AirwaysQatar AirwaysAmerican AirlinesGol","aterrat","17:00",17:00:00,17:00:00,0,FALSE,44.547001,7.62322,30.322478,-9.412003,2176.30870611941,"Altres"
"AGA","EUN","Royal Air MarocEtihad AirwaysQatar AirwaysAlitaliaIberiaBritish Airways","previstretardat","23:1500:00",23:15:00,00:00:00,45,TRUE,27.142467,-13.224947,30.322478,-9.412003,513.578182940611,"Altres"
"AGP","KAO","Norwegian","en rutaretardat","21:5022:01",21:50:00,22:01:00,11,TRUE,65.987602,29.239401,36.6749,-4.49911,3920.12925528351,"Altres"
"AGP","RBA","easyJet","en rutaretardat","21:5522:04",21:55:00,22:04:00,9,TRUE,34.051498,-6.75152,36.6749,-4.49911,356.47609184066,"easyJet"
"AGP","KAO","FinnairJet Linx Aviation","en rutaretardat","20:4020:42",20:40:00,20:42:00,2,TRUE,65.987602,29.239401,36.6749,-4.49911,3920.12925528351,"Altres"
"AGP","HHN","VuelingQatar AirwaysIberia","en rutaretardat","21:3521:56",21:35:00,21:56:00,21,TRUE,49.9487,7.26389,36.6749,-4.49911,1753.50616211349,"Altres"
"AGP","VBY","Norwegian","previst","07:00",07:00:00,07:00:00,0,FALSE,57.662799835205,18.346200942993,36.6749,-4.49911,2876.66757677518,"Altres"
"AGP","TNG","Ryanair","aterrat","16:00",16:00:00,16:00:00,0,FALSE,35.731741,-5.921459,36.6749,-4.49911,165.365958051236,"Ryanair"
"AGP","AGA","SWISS","previst","06:05",06:05:00,06:05:00,0,FALSE,30.322478,-9.412003,36.6749,-4.49911,841.140306426198,"Altres"
"AGP","VBY","Norwegian","en rutaretardat","20:1520:25",20:15:00,20:25:00,10,TRUE,57.662799835205,18.346200942993,36.6749,-4.49911,2876.66757677518,"Altres"
